Team,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
DAL,4,11/2/16,@,UTA,L,81,97,91.6,109.7,88.4,0.13,0.338,0.498,46.8,54.5,4.5,7.7,,0.474,12.8,15,0.104,,0.532,11.9,81.1,0.195
DAL,5,11/4/16,,POR,L,95,105,99.4,109.8,95.6,0.241,0.337,0.517,51.2,52.9,5.2,6.1,,0.47,11.6,16.7,0.205,,0.525,13.3,84.1,0.263
DAL,6,11/6/16,,MIL,W,86,75,86.4,75.3,90.2,0.136,0.432,0.461,47.4,42.4,12.1,3.8,,0.426,13.9,19.2,0.125,,0.402,23.6,80,0.11
DAL,7,11/8/16,@,LAL,W,109,97,120.9,107.6,90.2,0.183,0.28,0.615,50,55.8,12.2,7.7,,0.585,11,21.6,0.159,,0.551,16,78.4,0.141
DAL,8,11/9/16,@,GSW,L,95,116,104.5,127.7,90.9,0.326,0.326,0.483,51.9,58.8,11,4.9,,0.43,6.6,27.7,0.244,,0.696,15.2,85.3,0.176
DAL,9,11/14/16,@,NYK,L,77,93,88.8,107.2,86.8,0.131,0.321,0.433,44,46.9,9.2,13.2,,0.411,11,22.9,0.095,,0.494,16.5,67.4,0.205
DAL,10,11/16/16,@,BOS,L,83,90,92.5,100.3,89.7,0.12,0.277,0.475,37.6,47.1,10,5.5,,0.458,9.3,11.1,0.084,,0.48,18.1,67.5,0.224
DAL,11,11/18/16,,MEM,L,64,80,73.8,92.2,86.7,0.301,0.342,0.387,48.4,42.9,3.5,13.5,,0.322,17.1,19.6,0.233,,0.461,12.7,83.3,0.117
DAL,12,11/19/16,@,ORL,L,87,95,92.3,100.8,94.2,0.351,0.364,0.489,40.5,50,8.5,8.8,,0.422,12.8,11.1,0.286,,0.487,17.8,74.4,0.244
DAL,13,11/21/16,@,SAS,L,91,96,102.4,108,88.9,0.27,0.365,0.55,50.6,45.7,11.2,5.5,,0.527,17,24.4,0.176,,0.52,13.1,78.9,0.24
DAL,14,11/23/16,,LAC,L,104,124,105.9,126.3,98.2,0.214,0.286,0.566,50.6,60.5,7.1,5.7,,0.518,14.8,21.3,0.202,,0.594,8.4,85,0.271
DAL,15,11/25/16,@,CLE,L,90,128,93,132.3,96.7,0.132,0.385,0.467,45.3,78.4,5.2,9.5,,0.451,11.9,22.4,0.088,,0.624,12.8,75.7,0.259
DAL,16,11/27/16,,NOP,W,91,81,106.6,94.9,85.4,0.26,0.351,0.53,52.3,59.4,8.2,5.3,,0.481,12.3,25.6,0.221,,0.422,13.3,77.8,0.208
DAL,17,11/30/16,,SAS,L,87,94,103.2,111.5,84.3,0.182,0.39,0.523,46.8,48.5,5.9,5.8,,0.494,11.7,18.6,0.143,,0.542,11.9,80.6,0.239
DAL,18,12/1/16,@,CHO,L,87,97,94.5,105.4,92.1,0.209,0.36,0.463,51.3,56.3,6.5,3.6,,0.424,10.5,20.5,0.163,,0.507,10.2,88.9,0.297
DAL,19,12/3/16,,CHI,W,107,82,120.5,92.3,88.8,0.207,0.356,0.564,49.4,77.5,12.4,3.4,,0.534,9.5,28.9,0.161,,0.472,20,72.5,0.211
DAL,20,12/5/16,,CHO,L,101,109,109.1,117.7,92.6,0.202,0.404,0.521,39.8,62.2,4.3,3.3,,0.489,6.7,17,0.157,,0.525,11.6,74.3,0.329
DAL,21,12/7/16,,SAC,L,89,120,91,122.7,97.8,0.256,0.385,0.513,50,53.1,7.2,8.1,,0.474,18.7,20.9,0.192,,0.619,13.1,83.8,0.19
DAL,22,12/9/16,,IND,W,111,103,123.7,114.8,89.7,0.3,0.4,0.613,46.5,59,8.9,2.3,,0.581,8.1,12.8,0.225,,0.565,13.9,87.5,0.362
DAL,23,12/10/16,@,HOU,L,87,109,100.3,125.6,86.8,0.177,0.43,0.511,40,56.3,8.1,8.1,,0.475,9.6,13.6,0.152,,0.628,15.2,72.2,0.216
DAL,24,12/12/16,,DEN,W,112,92,135.1,111,82.9,0.156,0.338,0.681,44.2,48.9,10.9,12.1,,0.662,9.9,25.8,0.13,,0.464,15,56.5,0.181
DAL,25,12/14/16,,DET,L,85,95,96.2,107.5,88.4,0.205,0.321,0.5,37.5,59.4,14.7,5.6,,0.462,11.5,13,0.167,,0.542,19.1,70.6,0.254
DAL,26,12/16/16,@,UTA,L,100,103,120.2,123.8,83.2,0.273,0.364,0.58,38.8,51.4,10.8,0,,0.532,6.5,17.5,0.234,,0.631,17.2,70.4,0.323
DAL,27,12/18/16,,SAC,W,99,79,109.2,87.1,90.7,0.286,0.429,0.571,51.2,58.8,11,13.3,,0.526,11.3,14.3,0.234,,0.447,15.2,86.4,0.145
DAL,28,12/19/16,@,DEN,L,107,117,117.9,129,90.7,0.113,0.313,0.637,41.4,48.8,4.4,7.3,,0.625,12.5,10.5,0.088,,0.644,11.1,78.1,0.175
DAL,29,12/21/16,@,POR,W,96,95,106.5,105.4,90.2,0.277,0.373,0.515,46.9,40,13.3,11.1,,0.464,9.7,22.7,0.229,,0.514,16.8,75.7,0.292
DAL,30,12/23/16,@,LAC,W,90,88,99.7,97.5,90.3,0.172,0.333,0.481,50.6,56.8,14.4,8.9,,0.466,11.4,28.6,0.103,,0.547,20.2,82.4,0.095
DAL,31,12/26/16,@,NOP,L,104,111,117.9,125.9,88.2,0.293,0.427,0.614,43.8,73,4.5,2.2,,0.58,10.6,10,0.227,,0.614,10.7,84.8,0.357
DAL,32,12/27/16,,HOU,L,107,123,114.5,131.7,93.4,0.287,0.437,0.546,44.7,61.1,6.4,10.9,,0.5,8.4,24.5,0.23,,0.635,15,72.2,0.308
DAL,33,12/29/16,@,LAL,W,101,89,117.2,103.2,86.2,0.182,0.403,0.607,55.3,63.2,9.3,4.1,,0.584,15.3,27,0.143,,0.522,16,82.1,0.265
DAL,34,12/30/16,@,GSW,L,99,108,102.1,111.4,96.9,0.161,0.344,0.497,48.2,56.4,11.3,13.7,,0.462,9.1,22,0.14,,0.565,12.5,87.9,0.155
DAL,35,1/3/17,,WAS,W,113,105,114.4,106.3,98.8,0.308,0.41,0.638,52.5,54.1,4,4.8,,0.583,11.9,5.7,0.282,,0.505,8.4,88.9,0.13
DAL,36,1/5/17,,PHO,L,95,102,108.3,116.3,87.7,0.215,0.367,0.549,36.9,50,6.8,10.3,,0.513,10.4,16.7,0.177,,0.488,13.7,57.1,0.224
DAL,37,1/7/17,,ATL,L,82,97,89.6,106,91.5,0.122,0.439,0.475,46.6,56.3,7.6,5.8,,0.445,13.9,12.8,0.11,,0.48,10.2,85.4,0.351
DAL,38,1/9/17,@,MIN,L,92,101,104.1,114.3,88.4,0.115,0.359,0.561,37.3,66.7,3.4,3.6,,0.545,14.6,13.2,0.09,,0.606,18.3,69,0.211
DAL,39,1/12/17,@,PHO,W,113,108,120.1,114.8,94.1,0.191,0.382,0.586,40.5,67.4,11.7,13.3,,0.567,8.5,19,0.135,,0.551,17.5,64.9,0.282
DAL,40,1/15/17,,MIN,W,98,87,110.4,98,88.8,0.247,0.377,0.574,48.2,58.3,9,13.6,,0.545,11.4,15,0.182,,0.469,12,77.8,0.15
DAL,41,1/17/17,@,CHI,W,99,98,109.3,108.2,90.6,0.231,0.359,0.576,45.6,73,5.5,2.9,,0.545,12.3,15.8,0.179,,0.488,12.4,73.2,0.22
DAL,42,1/19/17,@,MIA,L,95,99,105.8,110.2,89.8,0.134,0.439,0.547,45.2,45.9,4.5,5.7,,0.537,9.4,12.8,0.085,,0.541,13.2,82.4,0.274
DAL,43,1/20/17,,UTA,L,107,112,107.9,113,89.8,0.322,0.264,0.539,44.2,53.8,5,3.4,,0.494,10.8,19.1,0.241,,0.512,13.1,68.8,0.341
DAL,44,1/22/17,,LAL,W,122,73,135.4,81,90.1,0.218,0.448,0.64,60.5,62.8,10,7.7,,0.592,9.5,32.5,0.218,,0.404,17.4,87.8,0.192
DAL,45,1/25/17,,NYK,W,103,95,111.2,102.6,92.6,0.289,0.313,0.55,39.6,48.7,10.8,10.1,,0.506,7,15.9,0.229,,0.462,15.6,61.7,0.109
DAL,46,1/26/17,@,OKC,L,98,109,104.7,116.5,93.6,0.155,0.31,0.546,45.6,44.7,10.7,4,,0.518,11.8,18.2,0.131,,0.576,15.4,80,0.361
DAL,47,1/29/17,@,SAS,W,105,101,111.1,106.9,94.5,0.184,0.391,0.558,47.1,51.3,6.3,8.2,,0.517,6,13,0.172,,0.518,10.6,85.4,0.181
DAL,48,1/30/17,,CLE,W,104,97,112.5,104.9,92.5,0.209,0.372,0.554,50,48.7,11.9,4.7,,0.506,8.7,21.7,0.198,,0.547,16.8,84.2,0.2
DAL,49,2/1/17,,PHI,W,113,95,120.2,101,94,0.326,0.302,0.575,56.7,55,10.6,7.3,,0.523,10.1,30.6,0.267,,0.494,12.8,87.8,0.247
DAL,50,2/3/17,@,POR,W,108,104,121.2,116.7,89.1,0.303,0.408,0.627,45,41.7,3.4,6.9,,0.586,4.4,5.9,0.25,,0.506,8.5,73.9,0.17
DAL,51,2/6/17,@,DEN,L,87,110,93.9,118.7,92.6,0.215,0.329,0.503,37.2,73.5,8.6,5.4,,0.481,10.4,7.1,0.139,,0.565,14.1,72.2,0.179
DAL,52,2/7/17,,POR,L,113,114,122.2,123.3,92.4,0.427,0.373,0.634,35.3,43.2,6.5,10.3,,0.573,7.3,5.1,0.36,,0.552,13.4,60.9,0.221
DAL,53,2/9/17,,UTA,W,112,105,111.6,104.7,90.9,0.287,0.23,0.571,46.3,47.7,12,5.4,,0.534,10.1,15.8,0.218,,0.535,18.5,73.8,0.165
DAL,54,2/11/17,,ORL,W,112,80,121.5,86.8,92.2,0.066,0.385,0.598,56,71.1,10.8,5.1,,0.588,13,29.3,0.055,,0.409,13.5,78,0.159
DAL,55,2/13/17,,BOS,L,98,111,104.9,118.8,93.4,0.325,0.351,0.557,47.4,60,7.5,4.3,,0.513,12,10.5,0.247,,0.593,11.9,82.5,0.185
DAL,56,2/15/17,@,DET,L,91,98,94.8,102.1,96,0.12,0.402,0.47,41.5,62.9,10.4,3.2,,0.435,5.8,9.8,0.12,,0.476,14.1,79.1,0.244
DAL,57,2/24/17,@,MIN,L,84,97,92.4,106.7,90.9,0.108,0.398,0.483,44.3,45.7,9.9,7.7,,0.47,14.7,18.6,0.072,,0.558,16,75,0.128
DAL,58,2/25/17,,NOP,W,96,83,100.5,86.9,95.5,0.205,0.333,0.564,48.9,66.7,12.6,7.4,,0.538,16.7,16.3,0.154,,0.429,17.6,80,0.205
DAL,59,2/27/17,,MIA,W,96,89,110.9,102.8,86.5,0.303,0.237,0.557,48.3,54.5,5.8,3.5,,0.493,13.1,25.6,0.276,,0.5,12.8,70.5,0.072
DAL,60,3/1/17,@,ATL,L,95,100,104.3,109.8,91.1,0.169,0.429,0.574,49.3,62.9,11,11.6,,0.545,19.5,25,0.143,,0.641,22.8,85.2,0.281
DAL,61,3/3/17,,MEM,W,104,100,112.5,108.2,92.5,0.329,0.329,0.554,53.6,59,5.4,5.6,,0.506,7.9,20,0.256,,0.518,9.8,84.1,0.183
DAL,62,3/5/17,,OKC,W,104,89,110.3,94.4,94.3,0.186,0.291,0.559,43,57.1,6.4,3.3,,0.529,7.9,12.2,0.151,,0.415,13.6,71.1,0.256
DAL,63,3/7/17,,LAL,W,122,111,124.6,113.3,97.9,0.229,0.373,0.668,48.2,55.6,5.1,8.3,,0.645,13.3,15.4,0.181,,0.528,9.9,76.1,0.178
DAL,64,3/10/17,,BRK,W,105,96,110.3,100.9,95.2,0.359,0.423,0.581,57.8,48.5,5.3,0,,0.513,14.2,18.4,0.321,,0.494,12,91.1,0.244
DAL,65,3/11/17,,PHO,L,98,100,104.9,107,93.4,0.486,0.351,0.545,54.5,60.7,2.1,6.5,,0.439,12.6,22.2,0.446,,0.494,10.7,88.4,0.217
DAL,66,3/13/17,@,TOR,L,78,100,88.7,113.8,87.9,0.153,0.294,0.43,38.2,67.7,4.6,11.3,,0.406,7.2,13.2,0.106,,0.532,12.3,75,0.218
DAL,67,3/15/17,@,WAS,W,112,107,117.4,112.2,95.4,0.316,0.405,0.622,48.8,60,5.2,3.8,,0.595,10,11.9,0.228,,0.561,11.6,87.5,0.183
DAL,68,3/17/17,@,PHI,L,74,116,75.7,118.7,97.7,0.195,0.264,0.392,38.2,70,6.1,7.8,,0.374,11.3,9.8,0.103,,0.6,15.1,76.3,0.25
DAL,69,3/19/17,@,BRK,W,111,104,119.3,111.8,93.1,0.329,0.329,0.638,44.6,48.8,8.6,7.3,,0.605,10.3,5.9,0.25,,0.521,14.5,77.5,0.403
DAL,70,3/21/17,,GSW,L,87,112,92.4,119,94.1,0.13,0.37,0.447,45.9,72.7,8.5,4.2,,0.418,10.2,23.6,0.109,,0.635,15.8,86.7,0.167
DAL,71,3/23/17,,LAC,W,97,95,103.2,101,94,0.22,0.317,0.539,43,68.4,11.7,7.5,,0.518,9.1,10,0.146,,0.506,16,76.9,0.175
DAL,72,3/25/17,,TOR,L,86,94,99.9,109.2,86.1,0.244,0.341,0.474,47.6,64.5,11.6,6.7,,0.421,11.7,27.3,0.207,,0.537,14.1,70,0.086
DAL,73,3/27/17,,OKC,L,91,92,97.4,98.5,93.4,0.238,0.363,0.515,44.8,69.7,12.8,6.5,,0.475,13.7,17.8,0.188,,0.471,15.7,73.8,0.141
DAL,74,3/29/17,@,NOP,L,118,121,128.2,131.4,92.1,0.187,0.297,0.599,46.3,56.8,3.3,7.4,,0.56,4.8,19.5,0.176,,0.571,5.7,73.2,0.298
DAL,75,3/31/17,@,MEM,L,90,99,103,113.3,87.4,0.329,0.447,0.517,44.7,51.7,8,8.3,,0.461,8.4,13.3,0.263,,0.54,13.4,80,0.24
DAL,76,4/2/17,@,MIL,W,109,105,120.3,115.9,90.6,0.274,0.493,0.666,47.6,65.8,7.7,2.3,,0.616,13.7,12.1,0.26,,0.584,13.3,86.7,0.195
DAL,77,4/4/17,@,SAC,L,87,98,93.4,105.2,93.1,0.175,0.538,0.505,43.3,65.6,9.7,15.3,,0.475,15.7,16.7,0.138,,0.519,16.9,73.8,0.173
DAL,78,4/5/17,@,LAC,L,101,112,104.1,115.4,97.1,0.209,0.36,0.538,52.4,63.2,5.2,6.8,,0.506,14.6,23.9,0.163,,0.587,14.5,86.8,0.32
DAL,79,4/7/17,,SAS,L,89,102,95.4,109.3,93.3,0.091,0.295,0.486,43.1,68.4,1.1,11.8,,0.477,9,12.5,0.057,,0.464,5.4,70.4,0.135
DAL,80,4/9/17,@,PHO,L,111,124,116.2,129.8,95.5,0.196,0.464,0.527,50.6,56.1,5.2,3.3,,0.505,8.7,32.7,0.134,,0.6,11.3,77.1,0.35
DAL,81,4/11/17,,DEN,L,91,109,95,113.8,95.8,0.125,0.455,0.49,44.2,68.6,8.3,9.5,,0.466,12.3,15.7,0.102,,0.595,15.1,77.3,0.107
DAL,82,4/12/17,@,MEM,W,100,93,112.5,104.6,88.9,0.413,0.453,0.564,43.5,63.6,10.1,8.5,,0.5,11.9,20,0.333,,0.44,13,64.4,0.226
GSW,1,10/25/16,,SAS,L,100,129,101.8,131.3,98.3,0.212,0.388,0.538,38.9,60,11.2,8.1,,0.512,14.7,19,0.153,,0.541,10.6,56.3,0.235
GSW,2,10/28/16,@,NOP,W,122,114,113.2,105.8,107.7,0.308,0.308,0.59,50,72.7,7.4,2.6,,0.533,11.9,19.6,0.275,,0.495,10.6,76.9,0.15
GSW,3,10/30/16,@,PHO,W,106,100,105.4,99.4,100.6,0.398,0.349,0.543,46.2,77.1,6,7.5,,0.47,13.3,15.2,0.337,,0.456,9.8,76.6,0.2
GSW,4,11/1/16,@,POR,W,127,104,120.6,98.8,105.3,0.258,0.292,0.641,58.4,72,13.3,8.5,,0.618,13.9,21.2,0.191,,0.512,15.9,86.4,0.186
GSW,5,11/3/16,,OKC,W,122,96,126,99.1,96.9,0.225,0.337,0.624,52.9,58.7,9.3,23.3,,0.596,13.3,34.9,0.18,,0.46,13.9,70.5,0.184
GSW,6,11/4/16,@,LAL,L,97,117,94.7,114.2,102.5,0.233,0.372,0.512,44,66.7,12.7,4.6,,0.483,17.4,20.5,0.163,,0.516,13.3,66,0.2
GSW,7,11/7/16,,NOP,W,116,106,118.5,108.3,97.9,0.133,0.389,0.609,46.9,77.8,14.3,6.8,,0.589,13.6,23.8,0.111,,0.531,17.1,71.8,0.263
GSW,8,11/9/16,,DAL,W,116,95,127.7,104.5,90.9,0.297,0.446,0.693,48.1,76.7,3.3,8.6,,0.696,15.2,14.7,0.176,,0.43,6.6,72.3,0.244
GSW,9,11/10/16,@,DEN,W,125,101,127,102.7,98.4,0.235,0.353,0.666,50,71.7,15.2,10.3,,0.624,13.8,25,0.224,,0.473,15.1,67.3,0.128
GSW,10,11/13/16,,PHO,W,133,120,126.3,114,105.3,0.356,0.379,0.661,53.1,71.1,7.6,10.6,,0.609,13.7,21.1,0.31,,0.556,11.4,81.4,0.222
GSW,11,11/16/16,@,TOR,W,127,121,127.5,121.4,99.6,0.322,0.414,0.639,43.2,75,9,12.3,,0.58,10.8,17.5,0.299,,0.512,12.3,68.3,0.451
GSW,12,11/18/16,@,BOS,W,104,88,108.6,91.9,95.7,0.133,0.311,0.546,53.8,75,10.4,13.7,,0.539,10.4,20,0.078,,0.44,12.5,85.4,0.181
GSW,13,11/19/16,@,MIL,W,124,121,124.9,121.9,99.3,0.337,0.4,0.568,52.3,71.4,8.1,7.2,,0.516,9.9,36.7,0.274,,0.573,11.5,73,0.213
GSW,14,11/21/16,@,IND,W,120,83,118.9,82.3,100.9,0.356,0.4,0.576,55,77.5,8.9,12.5,,0.517,10.3,26.1,0.3,,0.35,9.2,76.2,0.107
GSW,15,11/23/16,,LAL,W,149,106,142.7,101.5,104.4,0.407,0.419,0.735,56.5,88.7,6.7,6.8,,0.727,9,16.7,0.279,,0.473,9.7,85.7,0.194
GSW,16,11/25/16,@,LAL,W,109,85,107.4,83.7,101.5,0.205,0.337,0.602,49.4,72.1,9.9,14.7,,0.584,15.8,11.4,0.145,,0.383,15.2,74.1,0.178
GSW,17,11/26/16,,MIN,W,115,102,121.2,107.5,94.9,0.21,0.272,0.65,58.4,55.6,9.5,14.8,,0.623,16.9,33.3,0.173,,0.517,12.1,80.5,0.112
GSW,18,11/28/16,,ATL,W,105,100,104.6,99.6,100.4,0.282,0.412,0.549,44.6,67.6,6,17.5,,0.506,12.8,15.9,0.224,,0.459,15.4,70.8,0.244
GSW,19,12/1/16,,HOU,L,127,132,105,109.1,100.1,0.356,0.423,0.528,49.1,72.1,9.9,10.9,,0.471,12.4,24.1,0.279,,0.509,13.6,73.2,0.204
GSW,20,12/3/16,,PHO,W,138,109,138.6,109.5,99.5,0.436,0.269,0.742,51.4,75.5,9,8.5,,0.718,15.5,21.4,0.333,,0.511,12.3,69.6,0.176
GSW,21,12/5/16,,IND,W,142,106,135.3,101,105,0.25,0.356,0.615,57.4,83.3,11.4,18.6,,0.587,8.7,34,0.192,,0.429,12.2,80.9,0.388
GSW,22,12/7/16,@,LAC,W,115,98,120.5,102.7,95.4,0.326,0.348,0.565,49.5,76.2,11.5,7.6,,0.511,8.9,28.6,0.27,,0.435,11.2,66.7,0.196
GSW,23,12/8/16,@,UTA,W,106,99,108.7,101.5,97.5,0.288,0.363,0.588,50.5,66.7,10.3,7.8,,0.563,15.1,20.9,0.2,,0.472,13.2,76,0.169
GSW,24,12/10/16,@,MEM,L,89,110,92.1,113.9,96.6,0.26,0.351,0.519,47.2,44.1,6.2,13.1,,0.5,21.1,21.7,0.156,,0.483,9.1,74.4,0.299
GSW,25,12/11/16,@,MIN,W,116,108,122.8,114.3,94.5,0.361,0.386,0.603,42,78.9,9.5,7,,0.536,7.7,14.6,0.325,,0.5,12.6,66,0.333
GSW,26,12/13/16,@,NOP,W,113,109,110.4,106.4,102.4,0.2,0.358,0.547,50,71.4,5.9,10.6,,0.516,10.4,18.8,0.158,,0.561,15.7,85.7,0.207
GSW,27,12/15/16,,NYK,W,103,90,104.7,91.5,98.4,0.083,0.333,0.517,53.8,91.1,7.1,13.9,,0.516,14.6,30,0.042,,0.435,9.8,75,0.097
GSW,28,12/17/16,,POR,W,135,90,135.2,90.1,99.8,0.299,0.322,0.686,64.4,70.6,7,8.6,,0.667,13.2,27.3,0.218,,0.442,10.4,87,0.163
GSW,29,12/20/16,,UTA,W,104,74,108.2,77,96.2,0.189,0.256,0.533,53.2,60,13.5,6.5,,0.494,9.3,20.9,0.167,,0.414,21.3,80.4,0.145
GSW,30,12/22/16,@,BRK,W,117,101,106.9,92.3,109.5,0.135,0.356,0.531,52.6,61.7,17.4,13.7,,0.51,9.8,22,0.106,,0.517,21.8,85.1,0.14
GSW,31,12/23/16,@,DET,W,119,113,114.3,108.5,104.1,0.312,0.351,0.68,53.2,81.4,8.6,3.6,,0.63,20.1,11.4,0.286,,0.565,11.8,88.1,0.2
GSW,32,12/25/16,@,CLE,L,108,109,107.9,108.9,100.1,0.377,0.39,0.602,48.8,67.6,8,6.7,,0.539,17.5,16.1,0.325,,0.453,9.9,67.3,0.242
GSW,33,12/28/16,,TOR,W,121,111,123.2,113,98.2,0.222,0.284,0.68,53.1,71.7,4.1,13.2,,0.654,18.4,25.7,0.185,,0.451,5.8,68.9,0.175
GSW,34,12/30/16,,DAL,W,108,99,111.4,102.1,96.9,0.179,0.393,0.596,51.8,73.8,5.2,6.6,,0.565,12.5,12.1,0.155,,0.462,9.1,78,0.14
GSW,35,1/2/17,,DEN,W,127,119,123.2,115.4,103.1,0.221,0.263,0.609,47.3,66,6.8,3,,0.584,11.1,27.3,0.168,,0.52,11.4,66,0.139
GSW,36,1/4/17,,POR,W,125,117,120.1,112.5,104,0.333,0.414,0.627,47,70.5,13.5,14.3,,0.58,13.1,19.5,0.276,,0.517,14.4,73.8,0.281
GSW,37,1/6/17,,MEM,L,119,128,111.3,119.8,96.8,0.47,0.361,0.594,48.4,56.1,6.5,7.1,,0.542,13.8,17.5,0.349,,0.549,9.7,72.5,0.146
GSW,38,1/8/17,@,SAC,W,117,106,115.7,104.9,101.1,0.225,0.326,0.598,59.7,73.3,10.9,13,,0.562,14.8,30.2,0.191,,0.561,17.2,97.1,0.311
GSW,39,1/10/17,,MIA,W,107,95,106.4,94.4,100.6,0.256,0.314,0.559,51.1,71.8,6,11.7,,0.517,10.3,11.1,0.209,,0.456,10.1,87.8,0.144
GSW,40,1/12/17,,DET,W,127,107,120,101.1,105.8,0.202,0.326,0.655,48.1,78,13.2,6.7,,0.646,15.7,16.2,0.135,,0.523,16.4,77.5,0.17
GSW,41,1/16/17,,CLE,W,126,91,120.6,87.1,104.5,0.264,0.374,0.62,62.4,80.4,9.6,20.4,,0.588,13.6,28.2,0.209,,0.403,13.1,87,0.227
GSW,42,1/18/17,,OKC,W,121,100,120.5,99.6,100.4,0.318,0.247,0.624,56.1,76.1,11,12.9,,0.6,15.7,32.4,0.224,,0.467,15.5,72.9,0.178
GSW,43,1/20/17,@,HOU,W,125,108,123.4,106.6,101.3,0.236,0.427,0.636,50,63.8,7.9,11.5,,0.612,12.5,22.2,0.18,,0.484,11.9,71.7,0.156
GSW,44,1/22/17,@,ORL,W,118,98,118.1,98.1,99.9,0.213,0.472,0.606,55.9,64.3,8,5.9,,0.579,15.6,31,0.169,,0.474,10.4,76.5,0.073
GSW,45,1/23/17,@,MIA,L,102,105,102.4,105.4,99.6,0.227,0.341,0.527,48.9,65.9,9,7.1,,0.511,12.6,17.1,0.136,,0.517,11.7,76.6,0.186
GSW,46,1/25/17,@,CHO,W,113,103,113.9,103.8,99.2,0.329,0.341,0.602,48.8,56.4,7.1,20.3,,0.543,11.3,13.9,0.293,,0.451,12.1,75,0.217
GSW,47,1/28/17,,LAC,W,144,98,147.2,100.2,97.8,0.174,0.37,0.727,60,61.4,9.2,13,,0.712,10,27.3,0.141,,0.512,13.2,83,0.171
GSW,48,1/29/17,@,POR,W,113,111,108.6,106.7,104.1,0.494,0.329,0.588,48.1,77.8,12.5,9.1,,0.506,15.8,19.5,0.418,,0.548,15.5,77.5,0.097
GSW,49,2/1/17,,CHO,W,126,111,124.1,109.3,101.5,0.146,0.5,0.617,51.1,74.5,8.9,22.8,,0.599,8.9,18.8,0.115,,0.494,9.1,86.4,0.273
GSW,50,2/2/17,@,LAC,W,133,120,132.6,119.6,100.3,0.182,0.343,0.622,55.4,73.1,10,3.6,,0.596,9.3,34.9,0.152,,0.563,13.4,77.5,0.375
GSW,51,2/4/17,@,SAC,L,106,109,101.6,104.5,94.5,0.276,0.506,0.543,42.6,61.1,9.6,15.4,,0.5,14.8,13.2,0.218,,0.528,14.2,80.5,0.182
GSW,52,2/8/17,,CHI,W,123,92,126.9,94.9,97,0.153,0.329,0.678,50.6,77.1,9.3,7.4,,0.653,11.7,14.7,0.141,,0.424,12.2,72.7,0.152
GSW,53,2/10/17,@,MEM,W,122,107,124.3,109,98.2,0.494,0.429,0.651,42,79.5,14.3,21.3,,0.604,11.4,14.7,0.377,,0.443,14.8,61.7,0.345
GSW,54,2/11/17,@,OKC,W,130,114,127.1,111.5,102.3,0.402,0.356,0.635,48.2,60.9,9.8,5.1,,0.603,9.7,24.4,0.287,,0.518,16.1,71.4,0.337
GSW,55,2/13/17,@,DEN,L,110,132,109.1,130.9,100.8,0.141,0.348,0.563,34.2,55.6,11.9,12.8,,0.533,8.4,9.5,0.13,,0.682,18.8,62.2,0.136
GSW,56,2/15/17,,SAC,W,109,86,112.3,88.6,97,0.25,0.429,0.585,47.9,78,10.3,15.4,,0.565,7.9,13.6,0.167,,0.41,15.7,76.9,0.146
GSW,57,2/23/17,,LAC,W,123,113,116.2,106.8,105.8,0.321,0.321,0.665,58.7,72.1,10.4,16.9,,0.611,18.5,28.2,0.296,,0.468,11.4,81.1,0.28
GSW,58,2/25/17,,BRK,W,112,95,107.4,91.1,104.2,0.22,0.31,0.511,50,71.4,9.6,16.7,,0.475,9.1,24.1,0.17,,0.447,13.6,78,0.117
GSW,59,2/27/17,@,PHI,W,119,108,119,108,100,0.438,0.326,0.56,51.7,77.5,14,8.3,,0.483,10.9,34.8,0.371,,0.512,19,70.7,0.293
GSW,60,2/28/17,@,WAS,L,108,112,109.8,113.9,98.3,0.321,0.345,0.563,47.1,71.8,10.2,9.5,,0.512,16.5,31,0.262,,0.516,16,62.2,0.198
GSW,61,3/2/17,@,CHI,L,87,94,87.6,94.7,99.3,0.159,0.341,0.462,45.6,67.6,10.1,9.5,,0.42,13.7,12.5,0.148,,0.47,14.1,83.3,0.207
GSW,62,3/5/17,@,NYK,W,112,105,120.9,113.4,92.6,0.261,0.398,0.571,42.7,52.5,11.9,4.9,,0.528,7.5,23.9,0.216,,0.512,13.8,66.7,0.241
GSW,63,3/6/17,@,ATL,W,119,111,122.5,114.3,97.2,0.253,0.506,0.615,47.8,80.5,10.3,7.4,,0.586,12.6,28.3,0.195,,0.543,16.6,68.2,0.268
GSW,64,3/8/17,,BOS,L,86,99,92.9,107,92.6,0.107,0.357,0.489,50.5,62.2,8.6,21.8,,0.476,16.2,25,0.071,,0.5,11.5,79.1,0.179
GSW,65,3/10/17,@,MIN,L,102,103,109.3,110.4,93.3,0.193,0.273,0.534,48.3,61,9.6,6.8,,0.506,11.2,27.3,0.148,,0.466,9.9,68.9,0.239
GSW,66,3/11/17,@,SAS,L,85,107,89.8,113,94.7,0.25,0.185,0.416,51.6,57.6,10.6,8,,0.386,12.8,33.9,0.152,,0.597,17.5,80.6,0.195
GSW,67,3/14/17,,PHI,W,106,104,101.1,99.2,104.8,0.398,0.364,0.513,45.3,75,11.4,17.7,,0.443,14.8,25,0.318,,0.483,17.2,69.8,0.202
